date,year,month,team,customer,product,category,quantity,revenue,cost,profit
2024-04-01,2024,4,유통2팀,(주)에스엘씨,SANI CHECK BF,기타유제(상),10,97000,92937,4063
2024-04-01,2024,4,유통2팀,삼지화성(주),SANI CHECK BF,기타유제(상),100,950000,923112,26888
2024-04-01,2024,4,유통2팀,선우과학상사,SANI CHECK BF,기타유제(상),30,234000,260972,-26972
2024-04-01,2024,4,유통2팀,일광이화학상사,SANI CHECK BF,기타유제(상),10,90000,90747,-747
2024-04-01,2024,4,유통2팀,하나종합상사,SANI CHECK BF,기타유제(상),30,238000,262224,-24224
2024-04-01,2024,4,유통3팀,(주) 성광종합상사,SPECIALIST(P),기타유제(상),30,240000,210284,29716
2024-04-01,2024,4,유통1팀,(주)덕수케미칼,SPECIALIST(P),기타유제(상),30,240000,211530,28470
2024-04-01,2024,4,유통5팀,(주)에스엔더블유,SPECIALIST(P),기타유제(상),30,240000,215119,24881
2024-04-01,2024,4,유통5팀,(주)제일종합상사웰딩,SPECIALIST(P),기타유제(상),6,48000,43024,4976
2024-04-01,2024,4,유통5팀,(주)청솔케미칼,SPECIALIST(P),기타유제(상),60,480000,430241,49759
2024-04-01,2024,4,유통1팀,대영무역상사(DY),SPECIALIST(P),기타유제(상),30,240000,211530,28470
2024-04-01,2024,4,유통1팀,주식회사 영진하이테크,SPECIALIST(P),기타유제(상),6,48000,42306,5694
2024-04-01,2024,4,유통3팀,주식회사 재호종합상사,SPECIALIST(P),기타유제(상),24,192000,168094,23906
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),SPECIALIST(P),기타유제(상),54,432000,378211,53789
2024-04-01,2024,4,유통5팀,(주)에스엔더블유,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),60,540000,422078,117922
2024-04-01,2024,4,유통5팀,(주)청솔케미칼,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),90,810000,633118,176882
2024-04-01,2024,4,유통1팀,대영무역상사(DY),SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),90,810000,621007,188993
2024-04-01,2024,4,유통1팀,에이원케미칼,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),12,108000,87013,20987
2024-04-01,2024,4,영업지원팀,주식회사 협신,SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),12,108000,80924,27076
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),SPECIALIST(Specialist 11oz Silicone 6ct),기타유제(상),30,270000,205412,64588
2024-04-01,2024,4,유통3팀,(주)대왕상사,SPECIALIST(T) 수입금지,기타유제(상),12,102000,63334,38666
2024-04-01,2024,4,유통5팀,(주)에스엔더블유,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),30,270000,208018,61982
2024-04-01,2024,4,유통5팀,(주)청솔케미칼,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),60,540000,416033,123967
2024-04-01,2024,4,유통1팀,대영무역상사(DY),SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),48,432000,326367,105633
2024-04-01,2024,4,유통1팀,상수상사,SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),24,216000,163185,52815
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),SPECIALIST(white lithium grease 10oz 6ct CARB),기타유제(상),36,324000,242864,81136
2024-04-01,2024,4,영업지원팀,(주)광우,BEX NBR GLOVE(GRAY L),유통소비재(BEX)(상),2400,4800000,2816188,1983812
2024-04-01,2024,4,영업지원팀,범우화학공업(주)시화,BEX NBR GLOVE(GRAY L),유통소비재(BEX)(상),2400,4800000,2816189,1983811
2024-04-01,2024,4,영업지원팀,범우화학공업(주)양산,BEX NBR GLOVE(GRAY L),유통소비재(BEX)(상),4200,8400000,4928330,3471670
2024-04-01,2024,4,유통3팀,재경상사,BEX NBR GLOVE(GRAY L),유통소비재(BEX)(상),100,130000,114867,15133
2024-04-01,2024,4,유통1팀,주식회사 계룡,BEX NBR GLOVE(GRAY L),유통소비재(BEX)(상),400,520000,482457,37543
2024-04-01,2024,4,유통3팀,(주)범우켐,BEX NBR GLOVE(GRAY M),유통소비재(BEX)(상),50,65000,80949,-15949
2024-04-01,2024,4,유통5팀,개인판매(박승진),BEX NBR GLOVE(GRAY M),유통소비재(BEX)(상),100,130000,164514,-34514
2024-04-01,2024,4,유통3팀,재경상사,BEX NBR GLOVE(GRAY M),유통소비재(BEX)(상),100,130000,161895,-31895
2024-04-01,2024,4,유통1팀,주식회사 계룡,BEX NBR GLOVE(GRAY M),유통소비재(BEX)(상),100,130000,167642,-37642
2024-04-01,2024,4,영업지원팀,범우화학공업(주)시화,VEGEAQUA MASK(BEIGE L),유통소비재(BEX)(상),400,100000,85795,14205
2024-04-01,2024,4,유통5팀,신성약국,VEGEAQUA MASK(BEIGE L),유통소비재(BEX)(상),100,30000,22709,7291
2024-04-01,2024,4,유통5팀,신성약국,VEGEAQUA MASK(BLACK L),유통소비재(BEX)(상),75,22500,17032,5468
2024-04-01,2024,4,유통5팀,신성약국,VEGEAQUA MASK(WHITE L),유통소비재(BEX)(상),175,52500,59739,-7239
2024-04-01,2024,4,유통5팀,신성약국,VEGEAQUA MASK(WHITE M),유통소비재(BEX)(상),50,15000,11354,3646
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 BIKE CLEANER,유통소비재(BEX)(상),24,192000,332988,-140988
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 BIKE CLEANER,유통소비재(BEX)(상),12,96000,165929,-69929
2024-04-01,2024,4,유통1팀,(주)동명하이텍,WD-40 BIKE(Dry),유통소비재(BEX)(상),12,90000,56140,33860
2024-04-01,2024,4,유통1팀,(주)신개암,WD-40 BIKE(Dry),유통소비재(BEX)(상),60,426000,295499,130501
2024-04-01,2024,4,유통2팀,(주)씨엔모드,WD-40 BIKE(Dry),유통소비재(BEX)(상),144,856800,789645,67155
2024-04-01,2024,4,유통2팀,(주)엠비에스코퍼레이션,WD-40 BIKE(Dry),유통소비재(BEX)(상),360,2052000,1953381,98619
2024-04-01,2024,4,유통2팀,(주)이마트,WD-40 BIKE(Dry),유통소비재(BEX)(상),144,892800,797937,94863
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 BIKE(Dry),유통소비재(BEX)(상),24,180000,112275,67725
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 BIKE(Wet),유통소비재(BEX)(상),12,90000,306802,-216802
2024-04-01,2024,4,유통2팀,(주)엠비에스코퍼레이션,WD-40 Bike Chain Lube,유통소비재(BEX)(상),600,3240000,3090785,149215
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 Bike Chain Lube,유통소비재(BEX)(상),108,756000,478960,277040
2024-04-01,2024,4,유통2팀,(주)씨엔모드,WD-40 Bike Degreaser,유통소비재(BEX)(상),24,168000,142755,25245
2024-04-01,2024,4,유통2팀,(주)엠비에스코퍼레이션,WD-40 Bike Degreaser,유통소비재(BEX)(상),180,1134000,1041649,92351
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 Bike Degreaser,유통소비재(BEX)(상),36,252000,175073,76927
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 Bike Degreaser,유통소비재(BEX)(상),12,84000,57863,26137
2024-04-01,2024,4,유통1팀,주식회사 계룡,CT-21 1 KG(수성),유통소비재(BEX),240,1008000,996765,11235
2024-04-01,2024,4,유통5팀,(주)우진접착제,CT-21 520ML(20),유통소비재(BEX),36,90000,77421,12579
2024-04-01,2024,4,영업지원팀,범우화학공업(주)시화,CT-21 EF 520ml,유통소비재(BEX),12,30000,30084,-84
2024-04-01,2024,4,유통1팀,(주)동명하이텍,WD-40 120ML,유통소비재(BEX),200,390000,283264,106736
2024-04-01,2024,4,유통5팀,(주)동신툴피아,WD-40 120ML,유통소비재(BEX),400,780000,553658,226342
2024-04-01,2024,4,유통2팀,(주)서브원,WD-40 120ML,유통소비재(BEX),60,117000,103114,13886
2024-04-01,2024,4,유통1팀,(주)신개암,WD-40 120ML,유통소비재(BEX),100,195000,149239,45761
2024-04-01,2024,4,유통1팀,(주)우리종합금속,WD-40 120ML,유통소비재(BEX),100,195000,149239,45761
2024-04-01,2024,4,유통2팀,(주)이마트,WD-40 120ML,유통소비재(BEX),1520,3268000,2682229,585771
2024-04-01,2024,4,유통1팀,(주)일신비츠온,WD-40 120ML,유통소비재(BEX),300,585000,424896,160104
2024-04-01,2024,4,유통5팀,(주)청솔케미칼,WD-40 120ML,유통소비재(BEX),1000,1950000,1445476,504524
2024-04-01,2024,4,유통3팀,(주)케이비원,WD-40 120ML,유통소비재(BEX),80,156000,112387,43613
2024-04-01,2024,4,유통2팀,(주)하우플러스,WD-40 120ML,유통소비재(BEX),100,205000,174160,30840
2024-04-01,2024,4,유통5팀,다우접착테이프,WD-40 120ML,유통소비재(BEX),120,234000,173457,60543
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 120ML,유통소비재(BEX),540,1053000,764812,288188
2024-04-01,2024,4,유통1팀,동진이코노(주),WD-40 120ML,유통소비재(BEX),200,390000,283264,106736
2024-04-01,2024,4,유통3팀,범우하이텍,WD-40 120ML,유통소비재(BEX),400,780000,561931,218069
2024-04-01,2024,4,영업지원팀,범우화학공업(주)시화,WD-40 120ML,유통소비재(BEX),20,37000,27533,9467
2024-04-01,2024,4,유통1팀,에이원케미칼,WD-40 120ML,유통소비재(BEX),20,39000,29847,9153
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 120ML,유통소비재(BEX),340,663000,477643,185357
2024-04-01,2024,4,유통2팀,행복나래 주식회사,WD-40 120ML,유통소비재(BEX),40,82000,69664,12336
2024-04-01,2024,4,유통3팀,(주)대왕상사,WD-40 220ML,유통소비재(BEX),175,428750,328435,100315
2024-04-01,2024,4,유통2팀,(주)돌비웨이,WD-40 220ML,유통소비재(BEX),350,875000,798268,76732
2024-04-01,2024,4,유통5팀,(주)동신툴피아,WD-40 220ML,유통소비재(BEX),1120,2744000,2070964,673036
2024-04-01,2024,4,유통1팀,(주)부광케이씨,WD-40 220ML,유통소비재(BEX),350,857500,661326,196174
2024-04-01,2024,4,유통2팀,(주)서브원,WD-40 220ML,유통소비재(BEX),253,619850,574121,45729
2024-04-01,2024,4,유통1팀,(주)신개암,WD-40 220ML,유통소비재(BEX),175,428750,347389,81361
2024-04-01,2024,4,유통2팀,(주)씨엔모드,WD-40 220ML,유통소비재(BEX),300,750000,684231,65769
2024-04-01,2024,4,유통5팀,(주)에스엔더블유,WD-40 220ML,유통소비재(BEX),20160,49392000,38830780,10561220
2024-04-01,2024,4,유통1팀,(주)우리종합금속,WD-40 220ML,유통소비재(BEX),175,428750,347389,81361
2024-04-01,2024,4,유통1팀,(주)일신비츠온,WD-40 220ML,유통소비재(BEX),980,2401000,1851710,549290
2024-04-01,2024,4,유통5팀,(주)청솔케미칼,WD-40 220ML,유통소비재(BEX),1050,2572500,2022437,550063
2024-04-01,2024,4,유통3팀,(주)케이비원,WD-40 220ML,유통소비재(BEX),210,514500,393764,120736
2024-04-01,2024,4,유통2팀,(주)하우플러스,WD-40 220ML,유통소비재(BEX),245,624750,561608,63142
2024-04-01,2024,4,유통1팀,뉴천일연마 주식회사,WD-40 220ML,유통소비재(BEX),350,857500,661326,196174
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 220ML,유통소비재(BEX),1225,3001250,2314638,686612
2024-04-01,2024,4,유통3팀,대왕종합상사 주식회사,WD-40 220ML,유통소비재(BEX),175,428750,328435,100315
2024-04-01,2024,4,유통1팀,동진이코노(주),WD-40 220ML,유통소비재(BEX),1750,4287500,3306625,980875
2024-04-01,2024,4,유통5팀,만안문구센터,WD-40 220ML,유통소비재(BEX),35,96250,65334,30916
2024-04-01,2024,4,유통3팀,에이치제이(HJ)테이프,WD-40 220ML,유통소비재(BEX),175,428750,328435,100315
2024-04-01,2024,4,유통1팀,영진하이텍,WD-40 220ML,유통소비재(BEX),350,857500,661326,196174
2024-04-01,2024,4,유통1팀,주식회사 계룡,WD-40 220ML,유통소비재(BEX),350,857500,694778,162722
2024-04-01,2024,4,유통1팀,주식회사 동아티앤에스,WD-40 220ML,유통소비재(BEX),350,857500,661326,196174
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 220ML,유통소비재(BEX),560,1372000,1050035,321965
2024-04-01,2024,4,유통2팀,태경플러스(주),WD-40 220ML,유통소비재(BEX),525,1443750,1346950,96800
2024-04-01,2024,4,유통3팀,(주) 성광종합상사,WD-40 360ML,유통소비재(BEX),5760,19872000,14289592,5582408
2024-04-01,2024,4,영업지원팀,(주)광우,WD-40 360ML,유통소비재(BEX),24,82800,58531,24269
2024-04-01,2024,4,유통3팀,(주)대왕상사,WD-40 360ML,유통소비재(BEX),9600,33120000,23815984,9304016
2024-04-01,2024,4,유통1팀,(주)덕수케미칼,WD-40 360ML,유통소비재(BEX),2400,8280000,5997007,2282993
2024-04-01,2024,4,유통1팀,(주)동명하이텍,WD-40 360ML,유통소비재(BEX),480,1656000,1199403,456597
2024-04-01,2024,4,유통5팀,(주)동신툴피아,WD-40 360ML,유통소비재(BEX),12480,43056000,30474042,12581958
2024-04-01,2024,4,유통5팀,(주)백두종합상사,WD-40 360ML,유통소비재(BEX),1920,6624000,4896642,1727358
2024-04-01,2024,4,영업지원팀,(주)범우 시화공장,WD-40 360ML,유통소비재(BEX),4080,13668000,9926796,3741204
2024-04-01,2024,4,유통3팀,(주)범우켐,WD-40 360ML,유통소비재(BEX),240,828000,595399,232601
2024-04-01,2024,4,유통1팀,(주)부광케이씨,WD-40 360ML,유통소비재(BEX),1920,6624000,4797605,1826395
2024-04-01,2024,4,유통2팀,(주)서브원,WD-40 360ML,유통소비재(BEX),3812,13151400,11563738,1587662
2024-04-01,2024,4,유통1팀,(주)신개암,WD-40 360ML,유통소비재(BEX),720,2484000,1896005,587995
2024-04-01,2024,4,유통2팀,(주)씨엔모드,WD-40 360ML,유통소비재(BEX),600,2100000,1827013,272987
2024-04-01,2024,4,유통1팀,(주)우리종합금속,WD-40 360ML,유통소비재(BEX),1440,4968000,3792011,1175989
2024-04-01,2024,4,유통1팀,(주)일신비츠온,WD-40 360ML,유통소비재(BEX),2400,8280000,5997006,2282994
2024-04-01,2024,4,유통5팀,(주)제일종합상사웰딩,WD-40 360ML,유통소비재(BEX),2640,9108000,6732883,2375117
2024-04-01,2024,4,유통5팀,(주)청솔케미칼,WD-40 360ML,유통소비재(BEX),3600,12420000,9181204,3238796
2024-04-01,2024,4,유통3팀,(주)케이비원,WD-40 360ML,유통소비재(BEX),9600,33120000,23792859,9327141
2024-04-01,2024,4,유통2팀,(주)하우플러스,WD-40 360ML,유통소비재(BEX),48,170400,146713,23687
2024-04-01,2024,4,유통1팀,뉴천일연마 주식회사,WD-40 360ML,유통소비재(BEX),1728,5961600,4317846,1643754
2024-04-01,2024,4,유통1팀,대명상사,WD-40 360ML,유통소비재(BEX),1680,5796000,4197905,1598095
2024-04-01,2024,4,유통5팀,대성접착테이프,WD-40 360ML,유통소비재(BEX),480,1656000,1172080,483920
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 360ML,유통소비재(BEX),3600,12420000,8995510,3424490
2024-04-01,2024,4,유통3팀,대왕종합상사 주식회사,WD-40 360ML,유통소비재(BEX),7680,26496000,19052786,7443214
2024-04-01,2024,4,유통5팀,대일포장,WD-40 360ML,유통소비재(BEX),48,165600,117209,48391
2024-04-01,2024,4,유통1팀,동진이코노(주),WD-40 360ML,유통소비재(BEX),5280,18216000,13193415,5022585
2024-04-01,2024,4,유통1팀,명선상사,WD-40 360ML,유통소비재(BEX),960,3312000,2398803,913197
2024-04-01,2024,4,유통3팀,범우하이텍,WD-40 360ML,유통소비재(BEX),21120,72864000,52344289,20519711
2024-04-01,2024,4,영업지원팀,범우화인켐 주식회사,WD-40 360ML,유통소비재(BEX),696,2331600,1693395,638205
2024-04-01,2024,4,영업지원팀,범우화학공업(주)시화,WD-40 360ML,유통소비재(BEX),4080,13668000,9926795,3741205
2024-04-01,2024,4,유통1팀,상도상사,WD-40 360ML,유통소비재(BEX),720,2484000,1799102,684898
2024-04-01,2024,4,유통1팀,상수산업,WD-40 360ML,유통소비재(BEX),1200,4140000,2998505,1141495
2024-04-01,2024,4,유통1팀,상수상사,WD-40 360ML,유통소비재(BEX),1200,4140000,2998504,1141496
2024-04-01,2024,4,유통1팀,신성케미칼,WD-40 360ML,유통소비재(BEX),288,1080000,726142,353858
2024-04-01,2024,4,유통1팀,에이원케미칼,WD-40 360ML,유통소비재(BEX),4704,16228800,12387236,3841564
2024-04-01,2024,4,유통3팀,에이치제이(HJ)테이프,WD-40 360ML,유통소비재(BEX),3840,13248000,9526394,3721606
2024-04-01,2024,4,유통1팀,영진하이텍,WD-40 360ML,유통소비재(BEX),480,1656000,1199403,456597
2024-04-01,2024,4,유통5팀,웅케미칼,WD-40 360ML,유통소비재(BEX),120,414000,293019,120981
2024-04-01,2024,4,유통1팀,유선사,WD-40 360ML,유통소비재(BEX),480,1656000,1199402,456598
2024-04-01,2024,4,유통1팀,주식회사 계룡,WD-40 360ML,유통소비재(BEX),3120,10764000,8216024,2547976
2024-04-01,2024,4,유통1팀,주식회사 동아티앤에스,WD-40 360ML,유통소비재(BEX),480,1656000,1199403,456597
2024-04-01,2024,4,유통3팀,주식회사 재호종합상사,WD-40 360ML,유통소비재(BEX),2160,7452000,5353392,2098608
2024-04-01,2024,4,유통5팀,주식회사 프로툴,WD-40 360ML,유통소비재(BEX),3840,13248000,9376629,3871371
2024-04-01,2024,4,유통5팀,주식회사제일하이텍,WD-40 360ML,유통소비재(BEX),120,414000,293019,120981
2024-04-01,2024,4,유통1팀,케미코,WD-40 360ML,유통소비재(BEX),1680,5796000,4197905,1598095
2024-04-01,2024,4,유통2팀,코리아이플랫폼(주),WD-40 360ML,유통소비재(BEX),24,82800,79648,3152
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 360ML,유통소비재(BEX),9600,33120000,23792859,9327141
2024-04-01,2024,4,유통2팀,태경플러스(주),WD-40 360ML,유통소비재(BEX),720,2700000,2457020,242980
2024-04-01,2024,4,유통1팀,한양상사,WD-40 360ML,유통소비재(BEX),1920,6624000,4797605,1826395
2024-04-01,2024,4,유통2팀,행복나래 주식회사,WD-40 360ML,유통소비재(BEX),973,3405500,2962807,442693
2024-04-01,2024,4,유통3팀,(주) 성광종합상사,WD-40 360ml(SS),유통소비재(BEX),9600,35040000,25914972,9125028
2024-04-01,2024,4,유통3팀,(주)대왕상사,WD-40 360ml(SS),유통소비재(BEX),3840,14016000,10365990,3650010
2024-04-01,2024,4,유통1팀,(주)덕수케미칼,WD-40 360ml(SS),유통소비재(BEX),1680,6132000,4566972,1565028
2024-04-01,2024,4,유통2팀,(주)돌비웨이,WD-40 360ml(SS),유통소비재(BEX),600,2220000,1977424,242576
2024-04-01,2024,4,유통1팀,(주)동명하이텍,WD-40 360ml(SS),유통소비재(BEX),1200,4380000,3262125,1117875
2024-04-01,2024,4,유통5팀,(주)동신툴피아,WD-40 360ml(SS),유통소비재(BEX),12480,45552000,33174514,12377486
2024-04-01,2024,4,유통5팀,(주)백두종합상사,WD-40 360ml(SS),유통소비재(BEX),1680,6132000,4658653,1473347
2024-04-01,2024,4,영업지원팀,(주)범우 시화공장,WD-40 360ml(SS),유통소비재(BEX),2880,10224000,7629833,2594167
2024-04-01,2024,4,유통1팀,(주)부광케이씨,WD-40 360ml(SS),유통소비재(BEX),1200,4380000,3262125,1117875
2024-04-01,2024,4,유통2팀,(주)서브원,WD-40 360ml(SS),유통소비재(BEX),2335,8522750,7668592,854158
2024-04-01,2024,4,유통1팀,(주)신개암,WD-40 360ml(SS),유통소비재(BEX),720,2628000,2059795,568205
2024-04-01,2024,4,유통2팀,(주)씨엔모드,WD-40 360ml(SS),유통소비재(BEX),360,1332000,1186453,145547
2024-04-01,2024,4,유통1팀,(주)우리종합금속,WD-40 360ml(SS),유통소비재(BEX),8160,29784000,23344347,6439653
2024-04-01,2024,4,유통5팀,(주)우진접착제,WD-40 360ml(SS),유통소비재(BEX),600,2190000,1594930,595070
2024-04-01,2024,4,유통1팀,(주)일신비츠온,WD-40 360ml(SS),유통소비재(BEX),5088,18571200,13831405,4739795
2024-04-01,2024,4,유통5팀,(주)제일종합상사웰딩,WD-40 360ml(SS),유통소비재(BEX),10560,38544000,29282971,9261029
2024-04-01,2024,4,유통5팀,(주)청솔케미칼,WD-40 360ml(SS),유통소비재(BEX),3600,13140000,9982831,3157169
2024-04-01,2024,4,유통3팀,(주)케이비원,WD-40 360ml(SS),유통소비재(BEX),9600,35040000,25890509,9149491
2024-04-01,2024,4,유통2팀,(주)하우플러스,WD-40 360ml(SS),유통소비재(BEX),720,2700000,2381197,318803
2024-04-01,2024,4,유통1팀,뉴천일연마 주식회사,WD-40 360ml(SS),유통소비재(BEX),4800,17520000,13048495,4471505
2024-04-01,2024,4,유통1팀,대명상사,WD-40 360ml(SS),유통소비재(BEX),240,876000,652425,223575
2024-04-01,2024,4,유통5팀,대성접착테이프,WD-40 360ml(SS),유통소비재(BEX),1920,7008000,5103773,1904227
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 360ml(SS),유통소비재(BEX),2160,7884000,5871823,2012177
2024-04-01,2024,4,유통3팀,대왕종합상사 주식회사,WD-40 360ml(SS),유통소비재(BEX),9600,35040000,25914976,9125024
2024-04-01,2024,4,유통5팀,대일포장,WD-40 360ml(SS),유통소비재(BEX),192,700800,510376,190424
2024-04-01,2024,4,유통1팀,동진이코노(주),WD-40 360ml(SS),유통소비재(BEX),2640,9636000,7176672,2459328
2024-04-01,2024,4,유통3팀,범우하이텍,WD-40 360ml(SS),유통소비재(BEX),17280,63072000,46602915,16469085
2024-04-01,2024,4,영업지원팀,범우화인켐 주식회사,WD-40 360ml(SS),유통소비재(BEX),15840,56232000,41964082,14267918
2024-04-01,2024,4,영업지원팀,범우화학공업(주)시화,WD-40 360ml(SS),유통소비재(BEX),11040,39192000,29247694,9944306
2024-04-01,2024,4,유통1팀,상도상사,WD-40 360ml(SS),유통소비재(BEX),1920,7008000,5219399,1788601
2024-04-01,2024,4,유통1팀,에이원케미칼,WD-40 360ml(SS),유통소비재(BEX),4080,14892000,11672174,3219826
2024-04-01,2024,4,유통3팀,에이치제이(HJ)테이프,WD-40 360ml(SS),유통소비재(BEX),6360,23214000,17168670,6045330
2024-04-01,2024,4,유통1팀,영진하이텍,WD-40 360ml(SS),유통소비재(BEX),2400,8760000,6524248,2235752
2024-04-01,2024,4,유통5팀,웅케미칼,WD-40 360ml(SS),유통소비재(BEX),600,2190000,1594930,595070
2024-04-01,2024,4,유통1팀,유선사,WD-40 360ml(SS),유통소비재(BEX),2160,7884000,5871822,2012178
2024-04-01,2024,4,유통3팀,재경상사,WD-40 360ml(SS),유통소비재(BEX),960,3504000,2591498,912502
2024-04-01,2024,4,유통1팀,재현접착테이프,WD-40 360ml(SS),유통소비재(BEX),1920,7008000,5492789,1515211
2024-04-01,2024,4,유통1팀,주식회사 계룡,WD-40 360ml(SS),유통소비재(BEX),10080,36792000,28837134,7954866
2024-04-01,2024,4,유통1팀,주식회사 동아티앤에스,WD-40 360ml(SS),유통소비재(BEX),1440,5256000,3914547,1341453
2024-04-01,2024,4,유통1팀,주식회사 럭키케미칼,WD-40 360ml(SS),유통소비재(BEX),2880,10512000,7829098,2682902
2024-04-01,2024,4,유통1팀,주식회사 영진하이테크,WD-40 360ml(SS),유통소비재(BEX),2424,8847600,6589488,2258112
2024-04-01,2024,4,유통3팀,주식회사 재호종합상사,WD-40 360ml(SS),유통소비재(BEX),840,3066000,2265419,800581
2024-04-01,2024,4,유통5팀,주식회사 프로툴,WD-40 360ml(SS),유통소비재(BEX),1920,7008000,5103773,1904227
2024-04-01,2024,4,영업지원팀,주식회사 협신,WD-40 360ml(SS),유통소비재(BEX),3120,11388000,8283710,3104290
2024-04-01,2024,4,유통5팀,주식회사제일하이텍,WD-40 360ml(SS),유통소비재(BEX),720,2628000,1913913,714087
2024-04-01,2024,4,유통5팀,지원,WD-40 360ml(SS),유통소비재(BEX),2400,8760000,6379715,2380285
2024-04-01,2024,4,유통1팀,지원상사,WD-40 360ml(SS),유통소비재(BEX),2880,10512000,7829097,2682903
2024-04-01,2024,4,유통1팀,케미코,WD-40 360ml(SS),유통소비재(BEX),1128,4117200,3066396,1050804
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 360ml(SS),유통소비재(BEX),9600,35040000,25890508,9149492
2024-04-01,2024,4,유통2팀,태경플러스(주),WD-40 360ml(SS),유통소비재(BEX),120,474000,441570,32430
2024-04-01,2024,4,유통2팀,행복나래 주식회사,WD-40 360ml(SS),유통소비재(BEX),250,950000,829682,120318
2024-04-01,2024,4,유통3팀,화평상사,WD-40 360ml(SS),유통소비재(BEX),48,189600,130451,59149
2024-04-01,2024,4,유통5팀,(주)동신툴피아,WD-40 450ML,유통소비재(BEX),48,177600,158031,19569
2024-04-01,2024,4,유통3팀,(주)범우켐,WD-40 450ML,유통소비재(BEX),960,3552000,3200787,351213
2024-04-01,2024,4,유통2팀,(주)이마트,WD-40 450ML,유통소비재(BEX),744,2752800,2921598,-168798
2024-04-01,2024,4,유통1팀,(주)일신비츠온,WD-40 450ML,유통소비재(BEX),240,888000,804810,83190
2024-04-01,2024,4,유통1팀,대명상사,WD-40 450ML,유통소비재(BEX),48,177600,160961,16639
2024-04-01,2024,4,유통1팀,대영무역상사(DY),WD-40 450ML,유통소비재(BEX),3600,13320000,12072140,1247860
2024-04-01,2024,4,유통1팀,주식회사 계룡,WD-40 450ML,유통소비재(BEX),120,444000,419725,24275
2024-04-01,2024,4,유통3팀,주식회사 재호종합상사,WD-40 450ML,유통소비재(BEX),120,444000,399789,44211
2024-04-01,2024,4,유통2팀,쿠팡 주식회사,WD-40 450ML,유통소비재(BEX),1918,7672000,8298345,-626345
2024-04-01,2024,4,유통3팀,크레텍웰딩주식회사(CRETEC),WD-40 450ML,유통소비재(BEX),600,2220000,1998943,221057
2024-04-01,2024,4,유통3팀,(주) 성광종합상사,WD-40 450ML(SS),유통소비재(BEX),2688,10617600,8527402,2090198
2024-04-01,2024,4,유통2팀,(주) 툴스피아,WD-40 450ML(SS),유통소비재(BEX),120,510000,507063,2937
2024-04-01,2024,4,유통3팀,(주)대왕상사,WD-40 450ML(SS),유통소비재(BEX),6720,26544000,21318502,5225498
2024-04-01,2024,4,유통1팀,(주)덕수케미칼,WD-40 450ML(SS),유통소비재(BEX),960,3792000,3065198,726802
2024-04-01,2024,4,유통5팀,(주)동신툴피아,WD-40 450ML(SS),유통소비재(BEX),1824,7204800,5705002,1499798
2024-04-01,2024,4,영업지원팀,(주)범우 양산공장,WD-40 450ML(SS),유통소비재(BEX),1152,4435200,3592530,842670
2024-04-01,2024,4,유통1팀,(주)부광케이씨,WD-40 450ML(SS),유통소비재(BEX),1200,4740000,3831497,908503
2024-04-01,2024,4,유통2팀,(주)서브원,WD-40 450ML(SS),유통소비재(BEX),2714,10720300,10327237,393063
2024-04-01,2024,4,유통1팀,(주)신개암,WD-40 450ML(SS),유통소비재(BEX),480,1896000,1606564,289436
2024-04-01,2024,4,유통2팀,(주)씨엔모드,WD-40 450ML(SS),유통소비재(BEX),780,3120000,2977015,142985
2024-04-01,2024,4,유통1팀,(주)우리종합금속,WD-40 450ML(SS),유통소비재(BEX),120,474000,401642,72358
